r : 3 	 pOfError : 0.3 	 pGB : 0.8 	 pBG : 0.9 	 Interleave Height : 2 	 Average Success Rate : 87.775000

r : 3 	 pOfError : 0.3 	 pGB : 0.9 	 pBG : 0.1 	 Interleave Height : 2 	 Average Success Rate : 71.200000
r : 3 	 pOfError : 0.3 	 pGB : 0.9 	 pBG : 0.2 	 Interleave Height : 2 	 Average Success Rate : 75.112500
r : 3 	 pOfError : 0.3 	 pGB : 0.9 	 pBG : 0.3 	 Interleave Height : 2 	 Average Success Rate : 76.212500
r : 3 	 pOfError : 0.3 	 pGB : 0.9 	 pBG : 0.4 	 Interleave Height : 2 	 Average Success Rate : 79.275000
r : 3 	 pOfError : 0.3 	 pGB : 0.9 	 pBG : 0.5 	 Interleave Height : 2 	 Average Success Rate : 81.087500
r : 3 	 pOfError : 0.3 	 pGB : 0.9 	 pBG : 0.6 	 Interleave Height : 2 	 Average Success Rate : 83.612500
r : 3 	 pOfError : 0.3 	 pGB : 0.9 	 pBG : 0.7 	 Interleave Height : 2 	 Average Success Rate : 84.437500
r : 3 	 pOfError : 0.3 	 pGB : 0.9 	 pBG : 0.8 	 Interleave Height : 2 	 Average Success Rate : 86.075000
r : 3 	 pOfError : 0.3 	 pGB : 0.9 	 pBG : 0.9 	 Interleave Height : 2 	 Average Success Rate : 86.625000


r : 3 	 pOfError : 0.4 	 pGB : 0.1 	 pBG : 0.1 	 Interleave Height : 2 	 Average Success Rate : 78.450000
r : 3 	 pOfError : 0.4 	 pGB : 0.1 	 pBG : 0.2 	 Interleave Height : 2 	 Average Success Rate : 87.812500
r : 3 	 pOfError : 0.4 	 pGB : 0.1 	 pBG : 0.3 	 Interleave Height : 2 	 Average Success Rate : 91.775000
r : 3 	 pOfError : 0.4 	 pGB : 0.1 	 pBG : 0.4 	 Interleave Height : 2 	 Average Success Rate : 94.637500
r : 3 	 pOfError : 0.4 	 pGB : 0.1 	 pBG : 0.5 	 Interleave Height : 2 	 Average Success Rate : 96.650000
r : 3 	 pOfError : 0.4 	 pGB : 0.1 	 pBG : 0.6 	 Interleave Height : 2 	 Average Success Rate : 97.025000
r : 3 	 pOfError : 0.4 	 pGB : 0.1 	 pBG : 0.7 	 Interleave Height : 2 	 Average Success Rate : 97.975000
r : 3 	 pOfError : 0.4 	 pGB : 0.1 	 pBG : 0.8 	 Interleave Height : 2 	 Average Success Rate : 98.450000
r : 3 	 pOfError : 0.4 	 pGB : 0.1 	 pBG : 0.9 	 Interleave Height : 2 	 Average Success Rate : 98.862500

r : 3 	 pOfError : 0.4 	 pGB : 0.2 	 pBG : 0.1 	 Interleave Height : 2 	 Average Success Rate : 72.375000
r : 3 	 pOfError : 0.4 	 pGB : 0.2 	 pBG : 0.2 	 Interleave Height : 2 	 Average Success Rate : 80.275000
r : 3 	 pOfError : 0.4 	 pGB : 0.2 	 pBG : 0.3 	 Interleave Height : 2 	 Average Success Rate : 84.900000
r : 3 	 pOfError : 0.4 	 pGB : 0.2 	 pBG : 0.4 	 Interleave Height : 2 	 Average Success Rate : 88.637500
r : 3 	 pOfError : 0.4 	 pGB : 0.2 	 pBG : 0.5 	 Interleave Height : 2 	 Average Success Rate : 91.787500
r : 3 	 pOfError : 0.4 	 pGB : 0.2 	 pBG : 0.6 	 Interleave Height : 2 	 Average Success Rate : 93.075000
r : 3 	 pOfError : 0.4 	 pGB : 0.2 	 pBG : 0.7 	 Interleave Height : 2 	 Average Success Rate : 94.112500
r : 3 	 pOfError : 0.4 	 pGB : 0.2 	 pBG : 0.8 	 Interleave Height : 2 	 Average Success Rate : 95.287500
r : 3 	 pOfError : 0.4 	 pGB : 0.2 	 pBG : 0.9 	 Interleave Height : 2 	 Average Success Rate : 96.350000

r : 3 	 pOfError : 0.4 	 pGB : 0.3 	 pBG : 0.1 	 Interleave Height : 2 	 Average Success Rate : 68.487500
r : 3 	 pOfError : 0.4 	 pGB : 0.3 	 pBG : 0.2 	 Interleave Height : 2 	 Average Success Rate : 74.600000
r : 3 	 pOfError : 0.4 	 pGB : 0.3 	 pBG : 0.3 	 Interleave Height : 2 	 Average Success Rate : 78.412500
r : 3 	 pOfError : 0.4 	 pGB : 0.3 	 pBG : 0.4 	 Interleave Height : 2 	 Average Success Rate : 83.950000
r : 3 	 pOfError : 0.4 	 pGB : 0.3 	 pBG : 0.5 	 Interleave Height : 2 	 Average Success Rate : 86.287500
r : 3 	 pOfError : 0.4 	 pGB : 0.3 	 pBG : 0.6 	 Interleave Height : 2 	 Average Success Rate : 88.375000
r : 3 	 pOfError : 0.4 	 pGB : 0.3 	 pBG : 0.7 	 Interleave Height : 2 	 Average Success Rate : 91.037500
r : 3 	 pOfError : 0.4 	 pGB : 0.3 	 pBG : 0.8 	 Interleave Height : 2 	 Average Success Rate : 92.112500
r : 3 	 pOfError : 0.4 	 pGB : 0.3 	 pBG : 0.9 	 Interleave Height : 2 	 Average Success Rate : 93.387500

r : 3 	 pOfError : 0.4 	 pGB : 0.4 	 pBG : 0.1 	 Interleave Height : 2 	 Average Success Rate : 65.387500
r : 3 	 pOfError : 0.4 	 pGB : 0.4 	 pBG : 0.2 	 Interleave Height : 2 	 Average Success Rate : 71.887500
r : 3 	 pOfError : 0.4 	 pGB : 0.4 	 pBG : 0.3 	 Interleave Height : 2 	 Average Success Rate : 77.350000
r : 3 	 pOfError : 0.4 	 pGB : 0.4 	 pBG : 0.4 	 Interleave Height : 2 	 Average Success Rate : 80.437500
r : 3 	 pOfError : 0.4 	 pGB : 0.4 	 pBG : 0.5 	 Interleave Height : 2 	 Average Success Rate : 84.075000
r : 3 	 pOfError : 0.4 	 pGB : 0.4 	 pBG : 0.6 	 Interleave Height : 2 	 Average Success Rate : 85.962500
r : 3 	 pOfError : 0.4 	 pGB : 0.4 	 pBG : 0.7 	 Interleave Height : 2 	 Average Success Rate : 88.125000
r : 3 	 pOfError : 0.4 	 pGB : 0.4 	 pBG : 0.8 	 Interleave Height : 2 	 Average Success Rate : 90.162500
r : 3 	 pOfError : 0.4 	 pGB : 0.4 	 pBG : 0.9 	 Interleave Height : 2 	 Average Success Rate : 90.087500

r : 3 	 pOfError : 0.4 	 pGB : 0.5 	 pBG : 0.1 	 Interleave Height : 2 	 Average Success Rate : 63.862500
r : 3 	 pOfError : 0.4 	 pGB : 0.5 	 pBG : 0.2 	 Interleave Height : 2 	 Average Success Rate : 69.925000
r : 3 	 pOfError : 0.4 	 pGB : 0.5 	 pBG : 0.3 	 Interleave Height : 2 	 Average Success Rate : 73.575000
r : 3 	 pOfError : 0.4 	 pGB : 0.5 	 pBG : 0.4 	 Interleave Height : 2 	 Average Success Rate : 78.337500
r : 3 	 pOfError : 0.4 	 pGB : 0.5 	 pBG : 0.5 	 Interleave Height : 2 	 Average Success Rate : 80.537500
r : 3 	 pOfError : 0.4 	 pGB : 0.5 	 pBG : 0.6 	 Interleave Height : 2 	 Average Success Rate : 83.562500
r : 3 	 pOfError : 0.4 	 pGB : 0.5 	 pBG : 0.7 	 Interleave Height : 2 	 Average Success Rate : 85.087500
r : 3 	 pOfError : 0.4 	 pGB : 0.5 	 pBG : 0.8 	 Interleave Height : 2 	 Average Success Rate : 87.112500
r : 3 	 pOfError : 0.4 	 pGB : 0.5 	 pBG : 0.9 	 Interleave Height : 2 	 Average Success Rate : 87.837500

r : 3 	 pOfError : 0.4 	 pGB : 0.6 	 pBG : 0.1 	 Interleave Height : 2 	 Average Success Rate : 64.262500
r : 3 	 pOfError : 0.4 	 pGB : 0.6 	 pBG : 0.2 	 Interleave Height : 2 	 Average Success Rate : 66.537500
r : 3 	 pOfError : 0.4 	 pGB : 0.6 	 pBG : 0.3 	 Interleave Height : 2 	 Average Success Rate : 73.100000
r : 3 	 pOfError : 0.4 	 pGB : 0.6 	 pBG : 0.4 	 Interleave Height : 2 	 Average Success Rate : 74.587500
r : 3 	 pOfError : 0.4 	 pGB : 0.6 	 pBG : 0.5 	 Interleave Height : 2 	 Average Success Rate : 77.337500
r : 3 	 pOfError : 0.4 	 pGB : 0.6 	 pBG : 0.6 	 Interleave Height : 2 	 Average Success Rate : 79.537500
r : 3 	 pOfError : 0.4 	 pGB : 0.6 	 pBG : 0.7 	 Interleave Height : 2 	 Average Success Rate : 83.037500
r : 3 	 pOfError : 0.4 	 pGB : 0.6 	 pBG : 0.8 	 Interleave Height : 2 	 Average Success Rate : 84.625000
r : 3 	 pOfError : 0.4 	 pGB : 0.6 	 pBG : 0.9 	 Interleave Height : 2 	 Average Success Rate : 84.525000

r : 3 	 pOfError : 0.4 	 pGB : 0.7 	 pBG : 0.1 	 Interleave Height : 2 	 Average Success Rate : 61.937500
r : 3 	 pOfError : 0.4 	 pGB : 0.7 	 pBG : 0.2 	 Interleave Height : 2 	 Average Success Rate : 66.250000
r : 3 	 pOfError : 0.4 	 pGB : 0.7 	 pBG : 0.3 	 Interleave Height : 2 	 Average Success Rate : 71.000000
r : 3 	 pOfError : 0.4 	 pGB : 0.7 	 pBG : 0.4 	 Interleave Height : 2 	 Average Success Rate : 73.212500
r : 3 	 pOfError : 0.4 	 pGB : 0.7 	 pBG : 0.5 	 Interleave Height : 2 	 Average Success Rate : 75.575000
r : 3 	 pOfError : 0.4 	 pGB : 0.7 	 pBG : 0.6 	 Interleave Height : 2 	 Average Success Rate : 78.437500
r : 3 	 pOfError : 0.4 	 pGB : 0.7 	 pBG : 0.7 	 Interleave Height : 2 	 Average Success Rate : 79.787500
r : 3 	 pOfError : 0.4 	 pGB : 0.7 	 pBG : 0.8 	 Interleave Height : 2 	 Average Success Rate : 81.212500
r : 3 	 pOfError : 0.4 	 pGB : 0.7 	 pBG : 0.9 	 Interleave Height : 2 	 Average Success Rate : 84.625000

r : 3 	 pOfError : 0.4 	 pGB : 0.8 	 pBG : 0.1 	 Interleave Height : 2 	 Average Success Rate : 61.075000
r : 3 	 pOfError : 0.4 	 pGB : 0.8 	 pBG : 0.2 	 Interleave Height : 2 	 Average Success Rate : 65.425000
r : 3 	 pOfError : 0.4 	 pGB : 0.8 	 pBG : 0.3 	 Interleave Height : 2 	 Average Success Rate : 69.237500
r : 3 	 pOfError : 0.4 	 pGB : 0.8 	 pBG : 0.4 	 Interleave Height : 2 	 Average Success Rate : 71.437500
r : 3 	 pOfError : 0.4 	 pGB : 0.8 	 pBG : 0.5 	 Interleave Height : 2 	 Average Success Rate : 73.650000
r : 3 	 pOfError : 0.4 	 pGB : 0.8 	 pBG : 0.6 	 Interleave Height : 2 	 Average Success Rate : 76.887500
r : 3 	 pOfError : 0.4 	 pGB : 0.8 	 pBG : 0.7 	 Interleave Height : 2 	 Average Success Rate : 78.412500
r : 3 	 pOfError : 0.4 	 pGB : 0.8 	 pBG : 0.8 	 Interleave Height : 2 	 Average Success Rate : 80.487500
r : 3 	 pOfError : 0.4 	 pGB : 0.8 	 pBG : 0.9 	 Interleave Height : 2 	 Average Success Rate : 82.275000

r : 3 	 pOfError : 0.4 	 pGB : 0.9 	 pBG : 0.1 	 Interleave Height : 2 	 Average Success Rate : 61.787500
r : 3 	 pOfError : 0.4 	 pGB : 0.9 	 pBG : 0.2 	 Interleave Height : 2 	 Average Success Rate : 65.175000
r : 3 	 pOfError : 0.4 	 pGB : 0.9 	 pBG : 0.3 	 Interleave Height : 2 	 Average Success Rate : 67.125000
r : 3 	 pOfError : 0.4 	 pGB : 0.9 	 pBG : 0.4 	 Interleave Height : 2 	 Average Success Rate : 70.137500
r : 3 	 pOfError : 0.4 	 pGB : 0.9 	 pBG : 0.5 	 Interleave Height : 2 	 Average Success Rate : 72.175000
r : 3 	 pOfError : 0.4 	 pGB : 0.9 	 pBG : 0.6 	 Interleave Height : 2 	 Average Success Rate : 75.887500
r : 3 	 pOfError : 0.4 	 pGB : 0.9 	 pBG : 0.7 	 Interleave Height : 2 	 Average Success Rate : 76.850000
r : 3 	 pOfError : 0.4 	 pGB : 0.9 	 pBG : 0.8 	 Interleave Height : 2 	 Average Success Rate : 80.125000
r : 3 	 pOfError : 0.4 	 pGB : 0.9 	 pBG : 0.9 	 Interleave Height : 2 	 Average Success Rate : 80.487500


r : 3 	 pOfError : 0.5 	 pGB : 0.1 	 pBG : 0.1 	 Interleave Height : 2 	 Average Success Rate : 75.100000
r : 3 	 pOfError : 0.5 	 pGB : 0.1 	 pBG : 0.2 	 Interleave Height : 2 	 Average Success Rate : 84.512500
r : 3 	 pOfError : 0.5 	 pGB : 0.1 	 pBG : 0.3 	 Interleave Height : 2 	 Average Success Rate : 88.950000
r : 3 	 pOfError : 0.5 	 pGB : 0.1 	 pBG : 0.4 	 Interleave Height : 2 	 Average Success Rate : 92.337500
r : 3 	 pOfError : 0.5 	 pGB : 0.1 	 pBG : 0.5 	 Interleave Height : 2 	 Average Success Rate : 94.412500
r : 3 	 pOfError : 0.5 	 pGB : 0.1 	 pBG : 0.6 	 Interleave Height : 2 	 Average Success Rate : 95.950000
r : 3 	 pOfError : 0.5 	 pGB : 0.1 	 pBG : 0.7 	 Interleave Height : 2 	 Average Success Rate : 96.912500
r : 3 	 pOfError : 0.5 	 pGB : 0.1 	 pBG : 0.8 	 Interleave Height : 2 	 Average Success Rate : 97.275000
r : 3 	 pOfError : 0.5 	 pGB : 0.1 	 pBG : 0.9 	 Interleave Height : 2 	 Average Success Rate : 98.150000

r : 3 	 pOfError : 0.5 	 pGB : 0.2 	 pBG : 0.1 	 Interleave Height : 2 	 Average Success Rate : 65.837500
r : 3 	 pOfError : 0.5 	 pGB : 0.2 	 pBG : 0.2 	 Interleave Height : 2 	 Average Success Rate : 75.587500
r : 3 	 pOfError : 0.5 	 pGB : 0.2 	 pBG : 0.3 	 Interleave Height : 2 	 Average Success Rate : 80.137500
r : 3 	 pOfError : 0.5 	 pGB : 0.2 	 pBG : 0.4 	 Interleave Height : 2 	 Average Success Rate : 84.287500
r : 3 	 pOfError : 0.5 	 pGB : 0.2 	 pBG : 0.5 	 Interleave Height : 2 	 Average Success Rate : 88.462500
r : 3 	 pOfError : 0.5 	 pGB : 0.2 	 pBG : 0.6 	 Interleave Height : 2 	 Average Success Rate : 90.800000
r : 3 	 pOfError : 0.5 	 pGB : 0.2 	 pBG : 0.7 	 Interleave Height : 2 	 Average Success Rate : 91.875000
r : 3 	 pOfError : 0.5 	 pGB : 0.2 	 pBG : 0.8 	 Interleave Height : 2 	 Average Success Rate : 94.012500
r : 3 	 pOfError : 0.5 	 pGB : 0.2 	 pBG : 0.9 	 Interleave Height : 2 	 Average Success Rate : 94.200000

r : 3 	 pOfError : 0.5 	 pGB : 0.3 	 pBG : 0.1 	 Interleave Height : 2 	 Average Success Rate : 61.750000
r : 3 	 pOfError : 0.5 	 pGB : 0.3 	 pBG : 0.2 	 Interleave Height : 2 	 Average Success Rate : 68.925000
r : 3 	 pOfError : 0.5 	 pGB : 0.3 	 pBG : 0.3 	 Interleave Height : 2 	 Average Success Rate : 75.400000
r : 3 	 pOfError : 0.5 	 pGB : 0.3 	 pBG : 0.4 	 Interleave Height : 2 	 Average Success Rate : 77.887500
r : 3 	 pOfError : 0.5 	 pGB : 0.3 	 pBG : 0.5 	 Interleave Height : 2 	 Average Success Rate : 81.550000
r : 3 	 pOfError : 0.5 	 pGB : 0.3 	 pBG : 0.6 	 Interleave Height : 2 	 Average Success Rate : 84.575000
r : 3 	 pOfError : 0.5 	 pGB : 0.3 	 pBG : 0.7 	 Interleave Height : 2 	 Average Success Rate : 87.112500
r : 3 	 pOfError : 0.5 	 pGB : 0.3 	 pBG : 0.8 	 Interleave Height : 2 	 Average Success Rate : 88.825000
r : 3 	 pOfError : 0.5 	 pGB : 0.3 	 pBG : 0.9 	 Interleave Height : 2 	 Average Success Rate : 90.237500

r : 3 	 pOfError : 0.5 	 pGB : 0.4 	 pBG : 0.1 	 Interleave Height : 2 	 Average Success Rate : 58.462500
r : 3 	 pOfError : 0.5 	 pGB : 0.4 	 pBG : 0.2 	 Interleave Height : 2 	 Average Success Rate : 65.112500
r : 3 	 pOfError : 0.5 	 pGB : 0.4 	 pBG : 0.3 	 Interleave Height : 2 	 Average Success Rate : 70.050000
r : 3 	 pOfError : 0.5 	 pGB : 0.4 	 pBG : 0.4 	 Interleave Height : 2 	 Average Success Rate : 72.500000
r : 3 	 pOfError : 0.5 	 pGB : 0.4 	 pBG : 0.5 	 Interleave Height : 2 	 Average Success Rate : 77.112500
r : 3 	 pOfError : 0.5 	 pGB : 0.4 	 pBG : 0.6 	 Interleave Height : 2 	 Average Success Rate : 80.475000
r : 3 	 pOfError : 0.5 	 pGB : 0.4 	 pBG : 0.7 	 Interleave Height : 2 	 Average Success Rate : 82.787500
r : 3 	 pOfError : 0.5 	 pGB : 0.4 	 pBG : 0.8 	 Interleave Height : 2 	 Average Success Rate : 84.662500
r : 3 	 pOfError : 0.5 	 pGB : 0.4 	 pBG : 0.9 	 Interleave Height : 2 	 Average Success Rate : 86.325000

r : 3 	 pOfError : 0.5 	 pGB : 0.5 	 pBG : 0.1 	 Interleave Height : 2 	 Average Success Rate : 56.337500
r : 3 	 pOfError : 0.5 	 pGB : 0.5 	 pBG : 0.2 	 Interleave Height : 2 	 Average Success Rate : 61.587500
r : 3 	 pOfError : 0.5 	 pGB : 0.5 	 pBG : 0.3 	 Interleave Height : 2 	 Average Success Rate : 65.325000
r : 3 	 pOfError : 0.5 	 pGB : 0.5 	 pBG : 0.4 	 Interleave Height : 2 	 Average Success Rate : 70.012500
r : 3 	 pOfError : 0.5 	 pGB : 0.5 	 pBG : 0.5 	 Interleave Height : 2 	 Average Success Rate : 73.425000
r : 3 	 pOfError : 0.5 	 pGB : 0.5 	 pBG : 0.6 	 Interleave Height : 2 	 Average Success Rate : 76.837500
r : 3 	 pOfError : 0.5 	 pGB : 0.5 	 pBG : 0.7 	 Interleave Height : 2 	 Average Success Rate : 78.225000
r : 3 	 pOfError : 0.5 	 pGB : 0.5 	 pBG : 0.8 	 Interleave Height : 2 	 Average Success Rate : 80.937500
r : 3 	 pOfError : 0.5 	 pGB : 0.5 	 pBG : 0.9 	 Interleave Height : 2 	 Average Success Rate : 83.637500

r : 3 	 pOfError : 0.5 	 pGB : 0.6 	 pBG : 0.1 	 Interleave Height : 2 	 Average Success Rate : 55.225000
r : 3 	 pOfError : 0.5 	 pGB : 0.6 	 pBG : 0.2 	 Interleave Height : 2 	 Average Success Rate : 60.112500
r : 3 	 pOfError : 0.5 	 pGB : 0.6 	 pBG : 0.3 	 Interleave Height : 2 	 Average Success Rate : 64.375000
r : 3 	 pOfError : 0.5 	 pGB : 0.6 	 pBG : 0.4 	 Interleave Height : 2 	 Average Success Rate : 68.537500
r : 3 	 pOfError : 0.5 	 pGB : 0.6 	 pBG : 0.5 	 Interleave Height : 2 	 Average Success Rate : 70.325000
r : 3 	 pOfError : 0.5 	 pGB : 0.6 	 pBG : 0.6 	 Interleave Height : 2 	 Average Success Rate : 73.962500
r : 3 	 pOfError : 0.5 	 pGB : 0.6 	 pBG : 0.7 	 Interleave Height : 2 	 Average Success Rate : 76.500000
r : 3 	 pOfError : 0.5 	 pGB : 0.6 	 pBG : 0.8 	 Interleave Height : 2 	 Average Success Rate : 78.625000
r : 3 	 pOfError : 0.5 	 pGB : 0.6 	 pBG : 0.9 	 Interleave Height : 2 	 Average Success Rate : 79.637500

r : 3 	 pOfError : 0.5 	 pGB : 0.7 	 pBG : 0.1 	 Interleave Height : 2 	 Average Success Rate : 54.412500
r : 3 	 pOfError : 0.5 	 pGB : 0.7 	 pBG : 0.2 	 Interleave Height : 2 	 Average Success Rate : 58.675000
r : 3 	 pOfError : 0.5 	 pGB : 0.7 	 pBG : 0.3 	 Interleave Height : 2 	 Average Success Rate : 62.812500
r : 3 	 pOfError : 0.5 	 pGB : 0.7 	 pBG : 0.4 	 Interleave Height : 2 	 Average Success Rate : 65.450000
r : 3 	 pOfError : 0.5 	 pGB : 0.7 	 pBG : 0.5 	 Interleave Height : 2 	 Average Success Rate : 68.075000
r : 3 	 pOfError : 0.5 	 pGB : 0.7 	 pBG : 0.6 	 Interleave Height : 2 	 Average Success Rate : 71.787500
r : 3 	 pOfError : 0.5 	 pGB : 0.7 	 pBG : 0.7 	 Interleave Height : 2 	 Average Success Rate : 73.625000
r : 3 	 pOfError : 0.5 	 pGB : 0.7 	 pBG : 0.8 	 Interleave Height : 2 	 Average Success Rate : 77.100000
r : 3 	 pOfError : 0.5 	 pGB : 0.7 	 pBG : 0.9 	 Interleave Height : 2 	 Average Success Rate : 78.475000

r : 3 	 pOfError : 0.5 	 pGB : 0.8 	 pBG : 0.1 	 Interleave Height : 2 	 Average Success Rate : 55.050000
r : 3 	 pOfError : 0.5 	 pGB : 0.8 	 pBG : 0.2 	 Interleave Height : 2 	 Average Success Rate : 57.250000
r : 3 	 pOfError : 0.5 	 pGB : 0.8 	 pBG : 0.3 	 Interleave Height : 2 	 Average Success Rate : 60.525000
r : 3 	 pOfError : 0.5 	 pGB : 0.8 	 pBG : 0.4 	 Interleave Height : 2 	 Average Success Rate : 63.212500
r : 3 	 pOfError : 0.5 	 pGB : 0.8 	 pBG : 0.5 	 Interleave Height : 2 	 Average Success Rate : 66.512500
r : 3 	 pOfError : 0.5 	 pGB : 0.8 	 pBG : 0.6 	 Interleave Height : 2 	 Average Success Rate : 70.650000
r : 3 	 pOfError : 0.5 	 pGB : 0.8 	 pBG : 0.7 	 Interleave Height : 2 	 Average Success Rate : 72.262500
r : 3 	 pOfError : 0.5 	 pGB : 0.8 	 pBG : 0.8 	 Interleave Height : 2 	 Average Success Rate : 74.762500
r : 3 	 pOfError : 0.5 	 pGB : 0.8 	 pBG : 0.9 	 Interleave Height : 2 	 Average Success Rate : 76.087500

r : 3 	 pOfError : 0.5 	 pGB : 0.9 	 pBG : 0.1 	 Interleave Height : 2 	 Average Success Rate : 53.612500
r : 3 	 pOfError : 0.5 	 pGB : 0.9 	 pBG : 0.2 	 Interleave Height : 2 	 Average Success Rate : 56.900000
r : 3 	 pOfError : 0.5 	 pGB : 0.9 	 pBG : 0.3 	 Interleave Height : 2 	 Average Success Rate : 59.175000
r : 3 	 pOfError : 0.5 	 pGB : 0.9 	 pBG : 0.4 	 Interleave Height : 2 	 Average Success Rate : 62.562500
r : 3 	 pOfError : 0.5 	 pGB : 0.9 	 pBG : 0.5 	 Interleave Height : 2 	 Average Success Rate : 66.862500
r : 3 	 pOfError : 0.5 	 pGB : 0.9 	 pBG : 0.6 	 Interleave Height : 2 	 Average Success Rate : 68.362500
r : 3 	 pOfError : 0.5 	 pGB : 0.9 	 pBG : 0.7 	 Interleave Height : 2 	 Average Success Rate : 71.412500
r : 3 	 pOfError : 0.5 	 pGB : 0.9 	 pBG : 0.8 	 Interleave Height : 2 	 Average Success Rate : 72.900000
r : 3 	 pOfError : 0.5 	 pGB : 0.9 	 pBG : 0.9 	 Interleave Height : 2 	 Average Success Rate : 75.000000


r : 3 	 pOfError : 0.6 	 pGB : 0.1 	 pBG : 0.1 	 Interleave Height : 2 	 Average Success Rate : 69.125000
r : 3 	 pOfError : 0.6 	 pGB : 0.1 	 pBG : 0.2 	 Interleave Height : 2 	 Average Success Rate : 79.812500
r : 3 	 pOfError : 0.6 	 pGB : 0.1 	 pBG : 0.3 	 Interleave Height : 2 	 Average Success Rate : 86.425000
r : 3 	 pOfError : 0.6 	 pGB : 0.1 	 pBG : 0.4 	 Interleave Height : 2 	 Average Success Rate : 89.975000
r : 3 	 pOfError : 0.6 	 pGB : 0.1 	 pBG : 0.5 	 Interleave Height : 2 	 Average Success Rate : 92.400000
r : 3 	 pOfError : 0.6 	 pGB : 0.1 	 pBG : 0.6 	 Interleave Height : 2 	 Average Success Rate : 94.325000
r : 3 	 pOfError : 0.6 	 pGB : 0.1 	 pBG : 0.7 	 Interleave Height : 2 	 Average Success Rate : 95.675000
r : 3 	 pOfError : 0.6 	 pGB : 0.1 	 pBG : 0.8 	 Interleave Height : 2 	 Average Success Rate : 96.237500
r : 3 	 pOfError : 0.6 	 pGB : 0.1 	 pBG : 0.9 	 Interleave Height : 2 	 Average Success Rate : 97.212500

r : 3 	 pOfError : 0.6 	 pGB : 0.2 	 pBG : 0.1 	 Interleave Height : 2 	 Average Success Rate : 59.550000
r : 3 	 pOfError : 0.6 	 pGB : 0.2 	 pBG : 0.2 	 Interleave Height : 2 	 Average Success Rate : 69.825000
r : 3 	 pOfError : 0.6 	 pGB : 0.2 	 pBG : 0.3 	 Interleave Height : 2 	 Average Success Rate : 76.100000
r : 3 	 pOfError : 0.6 	 pGB : 0.2 	 pBG : 0.4 	 Interleave Height : 2 	 Average Success Rate : 80.162500
r : 3 	 pOfError : 0.6 	 pGB : 0.2 	 pBG : 0.5 	 Interleave Height : 2 	 Average Success Rate : 84.400000
r : 3 	 pOfError : 0.6 	 pGB : 0.2 	 pBG : 0.6 	 Interleave Height : 2 	 Average Success Rate : 87.225000
r : 3 	 pOfError : 0.6 	 pGB : 0.2 	 pBG : 0.7 	 Interleave Height : 2 	 Average Success Rate : 88.800000
r : 3 	 pOfError : 0.6 	 pGB : 0.2 	 pBG : 0.8 	 Interleave Height : 2 	 Average Success Rate : 91.037500
r : 3 	 pOfError : 0.6 	 pGB : 0.2 	 pBG : 0.9 	 Interleave Height : 2 	 Average Success Rate : 92.462500

r : 3 	 pOfError : 0.6 	 pGB : 0.3 	 pBG : 0.1 	 Interleave Height : 2 	 Average Success Rate : 55.162500
r : 3 	 pOfError : 0.6 	 pGB : 0.3 	 pBG : 0.2 	 Interleave Height : 2 	 Average Success Rate : 62.425000
r : 3 	 pOfError : 0.6 	 pGB : 0.3 	 pBG : 0.3 	 Interleave Height : 2 	 Average Success Rate : 69.187500
r : 3 	 pOfError : 0.6 	 pGB : 0.3 	 pBG : 0.4 	 Interleave Height : 2 	 Average Success Rate : 73.262500
r : 3 	 pOfError : 0.6 	 pGB : 0.3 	 pBG : 0.5 	 Interleave Height : 2 	 Average Success Rate : 77.137500
r : 3 	 pOfError : 0.6 	 pGB : 0.3 	 pBG : 0.6 	 Interleave Height : 2 	 Average Success Rate : 81.150000
r : 3 	 pOfError : 0.6 	 pGB : 0.3 	 pBG : 0.7 	 Interleave Height : 2 	 Average Success Rate : 83.250000
r : 3 	 pOfError : 0.6 	 pGB : 0.3 	 pBG : 0.8 	 Interleave Height : 2 	 Average Success Rate : 85.262500
r : 3 	 pOfError : 0.6 	 pGB : 0.3 	 pBG : 0.9 	 Interleave Height : 2 	 Average Success Rate : 87.587500

r : 3 	 pOfError : 0.6 	 pGB : 0.4 	 pBG : 0.1 	 Interleave Height : 2 	 Average Success Rate : 51.025000
r : 3 	 pOfError : 0.6 	 pGB : 0.4 	 pBG : 0.2 	 Interleave Height : 2 	 Average Success Rate : 59.337500
r : 3 	 pOfError : 0.6 	 pGB : 0.4 	 pBG : 0.3 	 Interleave Height : 2 	 Average Success Rate : 63.000000
r : 3 	 pOfError : 0.6 	 pGB : 0.4 	 pBG : 0.4 	 Interleave Height : 2 	 Average Success Rate : 67.600000
r : 3 	 pOfError : 0.6 	 pGB : 0.4 	 pBG : 0.5 	 Interleave Height : 2 	 Average Success Rate : 72.075000
r : 3 	 pOfError : 0.6 	 pGB : 0.4 	 pBG : 0.6 	 Interleave Height : 2 	 Average Success Rate : 75.262500
r : 3 	 pOfError : 0.6 	 pGB : 0.4 	 pBG : 0.7 	 Interleave Height : 2 	 Average Success Rate : 78.687500
r : 3 	 pOfError : 0.6 	 pGB : 0.4 	 pBG : 0.8 	 Interleave Height : 2 	 Average Success Rate : 79.762500
r : 3 	 pOfError : 0.6 	 pGB : 0.4 	 pBG : 0.9 	 Interleave Height : 2 	 Average Success Rate : 82.225000

